ClinicID,ClinicName,WeekStart,TotalScheduled,Year,Month,lag_1w,lag_2w,lag_4w,rolling_mean_4w,Month_Sin,Month_Cos,Is_Flu_Season,Is_Holiday_Week
3,Nexora Care - Downtown Express,2024-02-26,201,2024,2,182.0,189.0,196.0,197.0,0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2024-03-04,199,2024,3,201.0,182.0,221.0,198.25,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2024-03-11,220,2024,3,199.0,201.0,189.0,192.75,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2024-03-18,170,2024,3,220.0,199.0,182.0,200.5,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2024-03-25,198,2024,3,170.0,220.0,201.0,197.5,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2024-04-01,227,2024,4,198.0,170.0,199.0,196.75,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2024-04-08,205,2024,4,227.0,198.0,220.0,203.75,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2024-04-15,229,2024,4,205.0,227.0,170.0,200.0,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2024-04-22,183,2024,4,229.0,205.0,198.0,214.75,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2024-04-29,203,2024,4,183.0,229.0,227.0,211.0,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2024-05-06,218,2024,5,203.0,183.0,205.0,205.0,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2024-05-13,247,2024,5,218.0,203.0,229.0,208.25,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2024-05-20,202,2024,5,247.0,218.0,183.0,212.75,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2024-05-27,177,2024,5,202.0,247.0,203.0,217.5,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2024-06-03,186,2024,6,177.0,202.0,218.0,211.0,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2024-06-10,192,2024,6,186.0,177.0,247.0,203.0,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2024-06-17,182,2024,6,192.0,186.0,202.0,189.25,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2024-06-24,216,2024,6,182.0,192.0,177.0,184.25,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2024-07-01,169,2024,7,216.0,182.0,186.0,194.0,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2024-07-08,213,2024,7,169.0,216.0,192.0,189.75,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2024-07-15,200,2024,7,213.0,169.0,182.0,195.0,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2024-07-22,217,2024,7,200.0,213.0,216.0,199.5,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2024-07-29,224,2024,7,217.0,200.0,169.0,199.75,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2024-08-05,195,2024,8,224.0,217.0,213.0,213.5,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2024-08-12,230,2024,8,195.0,224.0,200.0,209.0,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2024-08-19,239,2024,8,230.0,195.0,217.0,216.5,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2024-08-26,234,2024,8,239.0,230.0,224.0,222.0,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2024-09-02,201,2024,9,234.0,239.0,195.0,224.5,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2024-09-09,244,2024,9,201.0,234.0,230.0,226.0,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2024-09-16,228,2024,9,244.0,201.0,239.0,229.5,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2024-09-23,202,2024,9,228.0,244.0,234.0,226.75,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2024-09-30,235,2024,9,202.0,228.0,201.0,218.75,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2024-10-07,232,2024,10,235.0,202.0,244.0,227.25,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2024-10-14,266,2024,10,232.0,235.0,228.0,224.25,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2024-10-21,213,2024,10,266.0,232.0,202.0,233.75,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2024-10-28,242,2024,10,213.0,266.0,235.0,236.5,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2024-11-04,252,2024,11,242.0,213.0,232.0,238.25,-0.5000000000000004,0.8660254037844384,1,0
3,Nexora Care - Downtown Express,2024-11-11,204,2024,11,252.0,242.0,266.0,243.25,-0.5000000000000004,0.8660254037844384,1,0
3,Nexora Care - Downtown Express,2024-11-18,229,2024,11,204.0,252.0,213.0,227.75,-0.5000000000000004,0.8660254037844384,1,1
3,Nexora Care - Downtown Express,2024-11-25,190,2024,11,229.0,204.0,242.0,231.75,-0.5000000000000004,0.8660254037844384,1,0
3,Nexora Care - Downtown Express,2024-12-02,231,2024,12,190.0,229.0,252.0,218.75,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2024-12-09,269,2024,12,231.0,190.0,204.0,213.5,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2024-12-16,301,2024,12,269.0,231.0,229.0,229.75,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2024-12-23,230,2024,12,301.0,269.0,190.0,247.75,-2.4492935982947064e-16,1.0,1,1
3,Nexora Care - Downtown Express,2024-12-30,203,2024,12,230.0,301.0,231.0,257.75,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2025-01-06,285,2025,1,203.0,230.0,269.0,250.75,0.49999999999999994,0.8660254037844387,1,0
3,Nexora Care - Downtown Express,2025-01-13,230,2025,1,285.0,203.0,301.0,254.75,0.49999999999999994,0.8660254037844387,1,0
3,Nexora Care - Downtown Express,2025-01-20,242,2025,1,230.0,285.0,230.0,237.0,0.49999999999999994,0.8660254037844387,1,0
3,Nexora Care - Downtown Express,2025-01-27,239,2025,1,242.0,230.0,203.0,240.0,0.49999999999999994,0.8660254037844387,1,0
3,Nexora Care - Downtown Express,2025-02-03,290,2025,2,239.0,242.0,285.0,249.0,0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-02-10,280,2025,2,290.0,239.0,230.0,250.25,0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-02-17,248,2025,2,280.0,290.0,242.0,262.75,0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-02-24,261,2025,2,248.0,280.0,239.0,264.25,0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-03-03,274,2025,3,261.0,248.0,290.0,269.75,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2025-03-10,281,2025,3,274.0,261.0,280.0,265.75,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2025-03-17,264,2025,3,281.0,274.0,248.0,266.0,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2025-03-24,250,2025,3,264.0,281.0,261.0,270.0,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2025-03-31,269,2025,3,250.0,264.0,274.0,267.25,1.0,6.123233995736766e-17,0,0
3,Nexora Care - Downtown Express,2025-04-07,275,2025,4,269.0,250.0,281.0,266.0,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2025-04-14,279,2025,4,275.0,269.0,264.0,264.5,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2025-04-21,250,2025,4,279.0,275.0,250.0,268.25,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2025-04-28,269,2025,4,250.0,279.0,269.0,268.25,0.8660254037844387,-0.4999999999999998,0,0
3,Nexora Care - Downtown Express,2025-05-05,237,2025,5,269.0,250.0,275.0,268.25,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2025-05-12,268,2025,5,237.0,269.0,279.0,258.75,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2025-05-19,281,2025,5,268.0,237.0,250.0,256.0,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2025-05-26,257,2025,5,281.0,268.0,269.0,263.75,0.49999999999999994,-0.8660254037844387,0,0
3,Nexora Care - Downtown Express,2025-06-02,287,2025,6,257.0,281.0,237.0,260.75,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2025-06-09,222,2025,6,287.0,257.0,268.0,273.25,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2025-06-16,246,2025,6,222.0,287.0,281.0,261.75,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2025-06-23,274,2025,6,246.0,222.0,257.0,253.0,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2025-06-30,233,2025,6,274.0,246.0,287.0,257.25,1.2246467991473532e-16,-1.0,0,0
3,Nexora Care - Downtown Express,2025-07-07,250,2025,7,233.0,274.0,222.0,243.75,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2025-07-14,263,2025,7,250.0,233.0,246.0,250.75,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2025-07-21,299,2025,7,263.0,250.0,274.0,255.0,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2025-07-28,227,2025,7,299.0,263.0,233.0,261.25,-0.4999999999999997,-0.8660254037844388,0,0
3,Nexora Care - Downtown Express,2025-08-04,286,2025,8,227.0,299.0,250.0,259.75,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2025-08-11,266,2025,8,286.0,227.0,263.0,268.75,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2025-08-18,282,2025,8,266.0,286.0,299.0,269.5,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2025-08-25,302,2025,8,282.0,266.0,227.0,265.25,-0.8660254037844385,-0.5000000000000004,0,0
3,Nexora Care - Downtown Express,2025-09-01,259,2025,9,302.0,282.0,286.0,284.0,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2025-09-08,264,2025,9,259.0,302.0,266.0,277.25,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2025-09-15,299,2025,9,264.0,259.0,282.0,276.75,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2025-09-22,265,2025,9,299.0,264.0,302.0,281.0,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2025-09-29,274,2025,9,265.0,299.0,259.0,271.75,-1.0,-1.8369701987210297e-16,0,0
3,Nexora Care - Downtown Express,2025-10-06,283,2025,10,274.0,265.0,264.0,275.5,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-10-13,328,2025,10,283.0,274.0,299.0,280.25,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-10-20,267,2025,10,328.0,283.0,265.0,287.5,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-10-27,258,2025,10,267.0,328.0,274.0,288.0,-0.8660254037844386,0.5000000000000001,1,0
3,Nexora Care - Downtown Express,2025-11-03,291,2025,11,258.0,267.0,283.0,284.0,-0.5000000000000004,0.8660254037844384,1,0
3,Nexora Care - Downtown Express,2025-11-10,297,2025,11,291.0,258.0,328.0,286.0,-0.5000000000000004,0.8660254037844384,1,0
3,Nexora Care - Downtown Express,2025-11-17,276,2025,11,297.0,291.0,267.0,278.25,-0.5000000000000004,0.8660254037844384,1,1
3,Nexora Care - Downtown Express,2025-11-24,236,2025,11,276.0,297.0,258.0,280.5,-0.5000000000000004,0.8660254037844384,1,0
3,Nexora Care - Downtown Express,2025-12-01,322,2025,12,236.0,276.0,291.0,275.0,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2025-12-08,363,2025,12,322.0,236.0,297.0,282.75,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2025-12-15,300,2025,12,363.0,322.0,276.0,299.25,-2.4492935982947064e-16,1.0,1,0
3,Nexora Care - Downtown Express,2025-12-22,211,2025,12,300.0,363.0,236.0,305.25,-2.4492935982947064e-16,1.0,1,1
3,Nexora Care - Downtown Express,2025-12-29,111,2025,12,211.0,300.0,322.0,299.0,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2024-07-22,276,2024,7,291.0,318.0,14.0,236.5,-0.4999999999999997,-0.8660254037844388,0,0
4,Nexora Care - Hillcrest,2024-07-29,291,2024,7,276.0,291.0,323.0,302.0,-0.4999999999999997,-0.8660254037844388,0,0
4,Nexora Care - Hillcrest,2024-08-05,338,2024,8,291.0,276.0,318.0,294.0,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2024-08-12,357,2024,8,338.0,291.0,291.0,299.0,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2024-08-19,308,2024,8,357.0,338.0,276.0,315.5,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2024-08-26,313,2024,8,308.0,357.0,291.0,323.5,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2024-09-02,318,2024,9,313.0,308.0,338.0,329.0,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2024-09-09,312,2024,9,318.0,313.0,357.0,324.0,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2024-09-16,323,2024,9,312.0,318.0,308.0,312.75,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2024-09-23,271,2024,9,323.0,312.0,313.0,316.5,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2024-09-30,313,2024,9,271.0,323.0,318.0,306.0,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2024-10-07,332,2024,10,313.0,271.0,312.0,304.75,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2024-10-14,374,2024,10,332.0,313.0,323.0,309.75,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2024-10-21,320,2024,10,374.0,332.0,271.0,322.5,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2024-10-28,320,2024,10,320.0,374.0,313.0,334.75,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2024-11-04,337,2024,11,320.0,320.0,332.0,336.5,-0.5000000000000004,0.8660254037844384,1,0
4,Nexora Care - Hillcrest,2024-11-11,271,2024,11,337.0,320.0,374.0,337.75,-0.5000000000000004,0.8660254037844384,1,0
4,Nexora Care - Hillcrest,2024-11-18,330,2024,11,271.0,337.0,320.0,312.0,-0.5000000000000004,0.8660254037844384,1,1
4,Nexora Care - Hillcrest,2024-11-25,195,2024,11,330.0,271.0,320.0,314.5,-0.5000000000000004,0.8660254037844384,1,0
4,Nexora Care - Hillcrest,2024-12-02,412,2024,12,195.0,330.0,337.0,283.25,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2024-12-09,405,2024,12,412.0,195.0,271.0,302.0,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2024-12-16,440,2024,12,405.0,412.0,330.0,335.5,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2024-12-23,272,2024,12,440.0,405.0,195.0,363.0,-2.4492935982947064e-16,1.0,1,1
4,Nexora Care - Hillcrest,2024-12-30,285,2024,12,272.0,440.0,412.0,382.25,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2025-01-06,482,2025,1,285.0,272.0,405.0,350.5,0.49999999999999994,0.8660254037844387,1,0
4,Nexora Care - Hillcrest,2025-01-13,528,2025,1,482.0,285.0,440.0,369.75,0.49999999999999994,0.8660254037844387,1,0
4,Nexora Care - Hillcrest,2025-01-20,406,2025,1,528.0,482.0,272.0,391.75,0.49999999999999994,0.8660254037844387,1,0
4,Nexora Care - Hillcrest,2025-01-27,387,2025,1,406.0,528.0,285.0,425.25,0.49999999999999994,0.8660254037844387,1,0
4,Nexora Care - Hillcrest,2025-02-03,418,2025,2,387.0,406.0,482.0,450.75,0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-02-10,440,2025,2,418.0,387.0,528.0,434.75,0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-02-17,397,2025,2,440.0,418.0,406.0,412.75,0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-02-24,421,2025,2,397.0,440.0,387.0,410.5,0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-03-03,385,2025,3,421.0,397.0,418.0,419.0,1.0,6.123233995736766e-17,0,0
4,Nexora Care - Hillcrest,2025-03-10,408,2025,3,385.0,421.0,440.0,410.75,1.0,6.123233995736766e-17,0,0
4,Nexora Care - Hillcrest,2025-03-17,362,2025,3,408.0,385.0,397.0,402.75,1.0,6.123233995736766e-17,0,0
4,Nexora Care - Hillcrest,2025-03-24,356,2025,3,362.0,408.0,421.0,394.0,1.0,6.123233995736766e-17,0,0
4,Nexora Care - Hillcrest,2025-03-31,445,2025,3,356.0,362.0,385.0,377.75,1.0,6.123233995736766e-17,0,0
4,Nexora Care - Hillcrest,2025-04-07,376,2025,4,445.0,356.0,408.0,392.75,0.8660254037844387,-0.4999999999999998,0,0
4,Nexora Care - Hillcrest,2025-04-14,449,2025,4,376.0,445.0,362.0,384.75,0.8660254037844387,-0.4999999999999998,0,0
4,Nexora Care - Hillcrest,2025-04-21,386,2025,4,449.0,376.0,356.0,406.5,0.8660254037844387,-0.4999999999999998,0,0
4,Nexora Care - Hillcrest,2025-04-28,390,2025,4,386.0,449.0,445.0,414.0,0.8660254037844387,-0.4999999999999998,0,0
4,Nexora Care - Hillcrest,2025-05-05,393,2025,5,390.0,386.0,376.0,400.25,0.49999999999999994,-0.8660254037844387,0,0
4,Nexora Care - Hillcrest,2025-05-12,408,2025,5,393.0,390.0,449.0,404.5,0.49999999999999994,-0.8660254037844387,0,0
4,Nexora Care - Hillcrest,2025-05-19,375,2025,5,408.0,393.0,386.0,394.25,0.49999999999999994,-0.8660254037844387,0,0
4,Nexora Care - Hillcrest,2025-05-26,356,2025,5,375.0,408.0,390.0,391.5,0.49999999999999994,-0.8660254037844387,0,0
4,Nexora Care - Hillcrest,2025-06-02,398,2025,6,356.0,375.0,393.0,383.0,1.2246467991473532e-16,-1.0,0,0
4,Nexora Care - Hillcrest,2025-06-09,413,2025,6,398.0,356.0,408.0,384.25,1.2246467991473532e-16,-1.0,0,0
4,Nexora Care - Hillcrest,2025-06-16,355,2025,6,413.0,398.0,375.0,385.5,1.2246467991473532e-16,-1.0,0,0
4,Nexora Care - Hillcrest,2025-06-23,415,2025,6,355.0,413.0,356.0,380.5,1.2246467991473532e-16,-1.0,0,0
4,Nexora Care - Hillcrest,2025-06-30,325,2025,6,415.0,355.0,398.0,395.25,1.2246467991473532e-16,-1.0,0,0
4,Nexora Care - Hillcrest,2025-07-07,367,2025,7,325.0,415.0,413.0,377.0,-0.4999999999999997,-0.8660254037844388,0,0
4,Nexora Care - Hillcrest,2025-07-14,408,2025,7,367.0,325.0,355.0,365.5,-0.4999999999999997,-0.8660254037844388,0,0
4,Nexora Care - Hillcrest,2025-07-21,338,2025,7,408.0,367.0,415.0,378.75,-0.4999999999999997,-0.8660254037844388,0,0
4,Nexora Care - Hillcrest,2025-07-28,391,2025,7,338.0,408.0,325.0,359.5,-0.4999999999999997,-0.8660254037844388,0,0
4,Nexora Care - Hillcrest,2025-08-04,330,2025,8,391.0,338.0,367.0,376.0,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2025-08-11,359,2025,8,330.0,391.0,408.0,366.75,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2025-08-18,421,2025,8,359.0,330.0,338.0,354.5,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2025-08-25,365,2025,8,421.0,359.0,391.0,375.25,-0.8660254037844385,-0.5000000000000004,0,0
4,Nexora Care - Hillcrest,2025-09-01,369,2025,9,365.0,421.0,330.0,368.75,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2025-09-08,408,2025,9,369.0,365.0,359.0,378.5,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2025-09-15,358,2025,9,408.0,369.0,421.0,390.75,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2025-09-22,430,2025,9,358.0,408.0,365.0,375.0,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2025-09-29,361,2025,9,430.0,358.0,369.0,391.25,-1.0,-1.8369701987210297e-16,0,0
4,Nexora Care - Hillcrest,2025-10-06,384,2025,10,361.0,430.0,408.0,389.25,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-10-13,364,2025,10,384.0,361.0,358.0,383.25,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-10-20,404,2025,10,364.0,384.0,430.0,384.75,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-10-27,364,2025,10,404.0,364.0,361.0,378.25,-0.8660254037844386,0.5000000000000001,1,0
4,Nexora Care - Hillcrest,2025-11-03,399,2025,11,364.0,404.0,384.0,379.0,-0.5000000000000004,0.8660254037844384,1,0
4,Nexora Care - Hillcrest,2025-11-10,373,2025,11,399.0,364.0,364.0,382.75,-0.5000000000000004,0.8660254037844384,1,0
4,Nexora Care - Hillcrest,2025-11-17,420,2025,11,373.0,399.0,404.0,385.0,-0.5000000000000004,0.8660254037844384,1,1
4,Nexora Care - Hillcrest,2025-11-24,321,2025,11,420.0,373.0,364.0,389.0,-0.5000000000000004,0.8660254037844384,1,0
4,Nexora Care - Hillcrest,2025-12-01,484,2025,12,321.0,420.0,399.0,378.25,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2025-12-08,505,2025,12,484.0,321.0,373.0,399.5,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2025-12-15,541,2025,12,505.0,484.0,420.0,432.5,-2.4492935982947064e-16,1.0,1,0
4,Nexora Care - Hillcrest,2025-12-22,336,2025,12,541.0,505.0,321.0,462.75,-2.4492935982947064e-16,1.0,1,1
4,Nexora Care - Hillcrest,2025-12-29,211,2025,12,336.0,541.0,484.0,466.5,-2.4492935982947064e-16,1.0,1,0
